"cbsa","zcta5","cbsaname15","zipname","pop16","afact"
"CBSA (current)","ZIP census tabulation area","2015 CBSA name","ZCTA name","Population (2016 est.)","cbsa to zcta5 allocation factor"
"34820","28456","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Riegelwood, NC",342.698,0.001 
"34820","28461","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Boiling Spring Lakes, NC",19056.362,0.042 
"34820","28462","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Supply, NC",13802.45,0.031 
"34820","28465","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Oak Island, NC",7717.791,0.017 
"34820","28467","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Calabash, NC",10284.48,0.023 
"34820","28468","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Sunset Beach, NC",5170.01,0.012 
"34820","28469","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Ocean Isle Beach, NC",6900.043,0.015 
"34820","28470","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Shallotte, NC",12578.192,0.028 
"34820","28479","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Winnabow, NC",5793.957,0.013 
"34820","29511","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Aynor, SC",6159.775,0.014 
"34820","29526","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Conway, SC",46722.599,0.104 
"34820","29527","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Conway, SC",26366.374,0.059 
"34820","29544","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Galivants Ferry, SC",5876.085,0.013 
"34820","29545","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Green Sea, SC",1983.433,0.004 
"34820","29566","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Little River, SC",18169.301,0.04 
"34820","29568","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Longs, SC",14632.159,0.033 
"34820","29569","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Loris, SC",19093.387,0.042 
"34820","29572","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Myrtle Beach, SC",9447.941,0.021 
"34820","29575","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Myrtle Beach, SC",18567.903,0.041 
"34820","29576","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Murrells Inlet, SC",19847.498,0.044 
"34820","29577","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Myrtle Beach, SC",32314.279,0.072 
"34820","29579","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Myrtle Beach, SC",38519.54,0.086 
"34820","29581","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Nichols, SC",3449.761,0.008 
"34820","29582","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","North Myrtle Beach, SC",17502.571,0.039 
"34820","29588","Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metro)","Socastee, SC",43689.394,0.097 
"34860","75760","Nacogdoches, TX (Micro)","Cushing, TX",2296.744,0.035 
"34860","75788","Nacogdoches, TX (Micro)","Sacul, TX (PO Boxes)",128.503,0.002 
"34860","75937","Nacogdoches, TX (Micro)","Chireno, TX",1013.749,0.015 
"34860","75943","Nacogdoches, TX (Micro)","Douglass, TX",1287.074,0.02 
"34860","75944","Nacogdoches, TX (Micro)","Etoile, TX (PO Boxes)",1326.849,0.02 
"34860","75946","Nacogdoches, TX (Micro)","Garrison, TX",2873.99,0.044 
"34860","75961","Nacogdoches, TX (Micro)","Nacogdoches, TX",15206.24,0.231 
"34860","75962","Nacogdoches, TX (Micro)","Nacogdoches, TX",3089.182,0.047 
"34860","75964","Nacogdoches, TX (Micro)","Nacogdoches, TX",20496.299,0.311 
"34860","75965","Nacogdoches, TX (Micro)","Nacogdoches, TX",17940.508,0.273 
"34860","75978","Nacogdoches, TX (Micro)","Woden, TX (PO Boxes)",146.861,0.002 
"34900","94503","Napa, CA (Metro)","American Canyon, CA",20500.345,0.144 
"34900","94508","Napa, CA (Metro)","Angwin, CA",3813.412,0.027 
"34900","94515","Napa, CA (Metro)","Calistoga, CA",6747.687,0.047 
"34900","94558","Napa, CA (Metro)","Napa, CA",69612.217,0.49 
"34900","94559","Napa, CA (Metro)","Napa, CA",28315.704,0.199 
"34900","94567","Napa, CA (Metro)","Pope Valley, CA",648.936,0.005 
"34900","94573","Napa, CA (Metro)","Rutherford, CA",97.913,0.001 
"34900","94574","Napa, CA (Metro)","St. Helena, CA",9105.94,0.064 
"34900","94576","Napa, CA (Metro)","Deer Park, CA",170.828,0.001 
"34900","94589","Napa, CA (Metro)","Vallejo, CA",6.25,0 
"34900","94599","Napa, CA (Metro)","Yountville, CA",3146.768,0.022 
"34940","34101","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",11.357,0 
"34940","34102","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",11878.958,0.033 
"34940","34103","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",13798.216,0.038 
"34940","34104","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",26904.818,0.074 
"34940","34105","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",15823.09,0.043 
"34940","34108","Naples-Immokalee-Marco Island, FL (Metro)","Pelican Bay, FL",19163.053,0.052 
"34940","34109","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",26503.931,0.073 
"34940","34110","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",23396.777,0.064 
"34940","34112","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",30664.973,0.084 
"34940","34113","Naples-Immokalee-Marco Island, FL (Metro)","Naples Manor, FL",20408.867,0.056 
"34940","34114","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",15505.106,0.042 
"34940","34116","Naples-Immokalee-Marco Island, FL (Metro)","Golden Gate, FL",34075.347,0.093 
"34940","34117","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",16183.093,0.044 
"34940","34119","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",29156.823,0.08 
"34940","34120","Naples-Immokalee-Marco Island, FL (Metro)","Naples, FL",29693.988,0.081 
"34940","34134","Naples-Immokalee-Marco Island, FL (Metro)","Bonita Springs, FL",2008.975,0.006 
"34940","34137","Naples-Immokalee-Marco Island, FL (Metro)","Copeland, FL (PO Boxes)",257.794,0.001 
"34940","34138","Naples-Immokalee-Marco Island, FL (Metro)","Chokoloskee, FL",407.7,0.001 
"34940","34139","Naples-Immokalee-Marco Island, FL (Metro)","Everglades, FL",637.103,0.002 
"34940","34140","Naples-Immokalee-Marco Island, FL (Metro)","Goodland, FL",310.034,0.001 
"34940","34141","Naples-Immokalee-Marco Island, FL (Metro)","Ochopee, FL",256.658,0.001 
"34940","34142","Naples-Immokalee-Marco Island, FL (Metro)","Immokalee, FL",29456.636,0.081 
"34940","34145","Naples-Immokalee-Marco Island, FL (Metro)","Marco Island, FL",18632.702,0.051 
"34980","37010","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Adams, TN",1767.656,0.001 
"34980","37012","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Alexandria, TN",501.898,0 
"34980","37013","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",85628.654,0.046 
"34980","37014","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Arrington, TN",2205.577,0.001 
"34980","37015","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Ashland City, TN",17390.732,0.009 
"34980","37016","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Auburntown, TN",836.565,0 
"34980","37020","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Bell Buckle, TN",1743.129,0.001 
"34980","37022","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Bethpage, TN",6087.585,0.003 
"34980","37025","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Bon Aqua, TN",6205.988,0.003 
"34980","37026","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Bradyville, TN",2237.043,0.001 
"34980","37027","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Brentwood, TN",57655.79,0.031 
"34980","37029","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Burns, TN",5911.746,0.003 
"34980","37030","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Carthage, TN",7084.366,0.004 
"34980","37031","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Castalian Springs, TN",4103.003,0.002 
"34980","37032","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Cedar Hill, TN",4686.724,0.003 
"34980","37033","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Centerville, TN",7680.133,0.004 
"34980","37035","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Chapmansboro, TN",3840.636,0.002 
"34980","37036","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Charlotte, TN",6152.678,0.003 
"34980","37037","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Christiana, TN",7409.18,0.004 
"34980","37043","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Clarksville, TN",194.785,0 
"34980","37046","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","College Grove, TN",4310.395,0.002 
"34980","37048","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Cottontown, TN",6711.28,0.004 
"34980","37049","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Cross Plains, TN",3385.05,0.002 
"34980","37051","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Cumberland Furnace, TN",2595.58,0.001 
"34980","37055","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Dickson, TN",28368.797,0.015 
"34980","37057","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Dixon Springs, TN",865.959,0 
"34980","37060","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Eagleville, TN",2304.404,0.001 
"34980","37062","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Fairview, TN",12833.767,0.007 
"34980","37064","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Franklin, TN",57548.595,0.031 
"34980","37066","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Gallatin, TN",47926.383,0.026 
"34980","37067","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Franklin, TN",28290.546,0.015 
"34980","37069","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Franklin, TN",22605.404,0.012 
"34980","37072","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Goodlettsville, TN",33177.39,0.018 
"34980","37073","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Greenbrier, TN",13930.461,0.007 
"34980","37074","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Hartsville/Trousdale, TN",7322.851,0.004 
"34980","37075","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Hendersonville, TN",66418.582,0.036 
"34980","37076","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",38529.718,0.021 
"34980","37078","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Hurricane Mills, TN",4.92,0 
"34980","37080","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",7821.854,0.004 
"34980","37082","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Kingston Springs, TN",6228.031,0.003 
"34980","37083","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Lafayette, TN",14660.466,0.008 
"34980","37085","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Lascassas, TN",4731.842,0.003 
"34980","37086","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","La Vergne, TN",36990.73,0.02 
"34980","37087","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Lebanon, TN",47737.074,0.026 
"34980","37090","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Lebanon, TN",14957.92,0.008 
"34980","37091","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Lewisburg, TN",56.685,0 
"34980","37095","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Liberty, TN",544.159,0 
"34980","37098","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Lyles, TN",5295.897,0.003 
"34980","37101","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Mc Ewen, TN",72.816,0 
"34980","37110","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Mc Minnville, TN",255.11,0 
"34980","37115","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",40753.499,0.022 
"34980","37118","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Milton, TN",1475.609,0.001 
"34980","37122","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Mount Juliet, TN",54119.17,0.029 
"34980","37127","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Murfreesboro, TN",18529.993,0.01 
"34980","37128","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Murfreesboro, TN",45739.244,0.025 
"34980","37129","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Murfreesboro, TN",57638.303,0.031 
"34980","37130","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Murfreesboro, TN",61121.04,0.033 
"34980","37132","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Murfreesboro, TN",3258.537,0.002 
"34980","37135","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nolensville, TN",11494.228,0.006 
"34980","37137","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nunnelly, TN",2681.404,0.001 
"34980","37138","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",24881.931,0.013 
"34980","37140","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Only, TN",1343.162,0.001 
"34980","37141","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Orlinda, TN",1277.22,0.001 
"34980","37143","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Pegram, TN",3924.25,0.002 
"34980","37145","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Pleasant Shade, TN",2034.9,0.001 
"34980","37146","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Pleasant View, TN",7371.967,0.004 
"34980","37148","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Portland, TN",24957.257,0.013 
"34980","37149","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Readyville, TN",2417.337,0.001 
"34980","37150","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Red Boiling Springs, TN",3608.99,0.002 
"34980","37151","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Riddleton, TN",573.284,0 
"34980","37153","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Rockvale, TN",6189.576,0.003 
"34980","37165","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Slayden, TN",73.529,0 
"34980","37166","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Smithville, TN",117.9,0 
"34980","37167","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Smyrna, TN",57895.37,0.031 
"34980","37172","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Springfield, TN",29962.491,0.016 
"34980","37174","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Spring Hill, TN",30614.517,0.016 
"34980","37179","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Spring Hill, TN",14074.702,0.008 
"34980","37181","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Vanleer, TN",1415.962,0.001 
"34980","37184","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Watertown, TN",6763.346,0.004 
"34980","37186","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Westmoreland, TN",10066.367,0.005 
"34980","37187","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","White Bluff, TN",7164.729,0.004 
"34980","37188","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","White House, TN",14745.692,0.008 
"34980","37189","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",3625.834,0.002 
"34980","37190","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Woodbury, TN",8840.435,0.005 
"34980","37201","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",2333.858,0.001 
"34980","37203","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",12977.646,0.007 
"34980","37204","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",13139.279,0.007 
"34980","37205","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",26273.098,0.014 
"34980","37206","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",28066.357,0.015 
"34980","37207","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",38093.098,0.02 
"34980","37208","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",17547.07,0.009 
"34980","37209","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",38723.251,0.021 
"34980","37210","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",17547.07,0.009 
"34980","37211","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",81641.329,0.044 
"34980","37212","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",22004.006,0.012 
"34980","37213","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",238.082,0 
"34980","37214","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",31641.953,0.017 
"34980","37215","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",23148.338,0.012 
"34980","37216","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",19492.133,0.01 
"34980","37217","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",32325.62,0.017 
"34980","37218","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",16223.422,0.009 
"34980","37219","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",1269.042,0.001 
"34980","37220","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",6318.998,0.003 
"34980","37221","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",40202.419,0.022 
"34980","37228","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",1266.858,0.001 
"34980","37240","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Nashville-Davidson metropolitan governme",823.457,0 
"34980","37357","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Morrison, TN",349.633,0 
"34980","38401","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Columbia, TN",60090.536,0.032 
"34980","38451","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Culleoka, TN",4774.919,0.003 
"34980","38454","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Duck River, TN",1188.674,0.001 
"34980","38461","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Hampshire, TN",924.752,0 
"34980","38462","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Hohenwald, TN",54.12,0 
"34980","38474","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Mount Pleasant, TN",8334.991,0.004 
"34980","38476","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Primm Springs, TN",1357.263,0.001 
"34980","38482","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Santa Fe, TN",1706.122,0.001 
"34980","38483","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Summertown, TN",125.597,0 
"34980","38487","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Williamsport, TN",1147.937,0.001 
"34980","38547","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Brush Creek, TN",2003.956,0.001 
"34980","38548","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Buffalo Valley, TN",285.12,0 
"34980","38552","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Chestnut Mound, TN",279.032,0 
"34980","38560","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Elmwood, TN",1445.892,0.001 
"34980","38563","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Gordonsville, TN",2364.161,0.001 
"34980","38567","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Hickman, TN",754.908,0 
"34980","38569","Nashville-Davidson--Murfreesboro--Franklin, TN (Metro)","Lancaster, TN",255.695,0 
"35020","39120","Natchez, MS-LA (Micro)","Natchez, MS",30583.314,0.598 
"35020","39661","Natchez, MS-LA (Micro)","Roxie, MS",664.686,0.013 
"35020","71316","Natchez, MS-LA (Micro)","Acme, LA",35.397,0.001 
"35020","71326","Natchez, MS-LA (Micro)","Clayton, LA",783.521,0.015 
"35020","71334","Natchez, MS-LA (Micro)","Ferriday, LA",9412.779,0.184 
"35020","71343","Natchez, MS-LA (Micro)","Jonesville, LA",916.5,0.018 
"35020","71354","Natchez, MS-LA (Micro)","Monterey, LA",1625.4,0.032 
"35020","71373","Natchez, MS-LA (Micro)","Vidalia, LA",7039.255,0.138 
"35020","71377","Natchez, MS-LA (Micro)","Wildsville, LA",107.148,0.002 
"35060","71019","Natchitoches, LA (Micro)","Coushatta, LA",532.507,0.014 
"35060","71031","Natchitoches, LA (Micro)","Goldonna, LA",650.292,0.017 
"35060","71065","Natchitoches, LA (Micro)","Pleasant Hill, LA",18.806,0 
"35060","71070","Natchitoches, LA (Micro)","Saline, LA",940.3,0.024 
"35060","71411","Natchitoches, LA (Micro)","Campti, LA",2845.644,0.073 
"35060","71414","Natchitoches, LA (Micro)","Clarence, LA",235.57,0.006 
"35060","71416","Natchitoches, LA (Micro)","Cloutierville, LA",833.403,0.021 
"35060","71427","Natchitoches, LA (Micro)","Flatwoods, LA",102.938,0.003 
"35060","71447","Natchitoches, LA (Micro)","Lena, LA",558.241,0.014 
"35060","71450","Natchitoches, LA (Micro)","Marthaville, LA",765.107,0.02 
"35060","71452","Natchitoches, LA (Micro)","Melrose, LA",56.418,0.001 
"35060","71455","Natchitoches, LA (Micro)","Mora, LA",92.05,0.002 
"35060","71456","Natchitoches, LA (Micro)","Natchez, LA",1210.512,0.031 
"35060","71457","Natchitoches, LA (Micro)","Natchitoches, LA",27145.959,0.693 
"35060","71468","Natchitoches, LA (Micro)","Provencal, LA",859.137,0.022 
"35060","71469","Natchitoches, LA (Micro)","Robeline, LA",2315.117,0.059 
"35100","28501","New Bern, NC (Metro)","Kinston, NC",624.464,0.005 
"35100","28504","New Bern, NC (Metro)","Kinston, NC",44.605,0 
"35100","28510","New Bern, NC (Metro)","Arapahoe, NC",1465.09,0.012 
"35100","28515","New Bern, NC (Metro)","Bayboro, NC",2843.367,0.023 
"35100","28519","New Bern, NC (Metro)","Bridgeton, NC",403.766,0.003 
"35100","28523","New Bern, NC (Metro)","Cove City, NC",2454.576,0.019 
"35100","28526","New Bern, NC (Metro)","Dover, NC",2443.666,0.019 
"35100","28527","New Bern, NC (Metro)","Ernul, NC",1139.339,0.009 
"35100","28529","New Bern, NC (Metro)","Grantsboro, NC",2139.109,0.017 
"35100","28530","New Bern, NC (Metro)","Grifton, NC",633.632,0.005 
"35100","28532","New Bern, NC (Metro)","Havelock, NC",23306.482,0.185 
"35100","28533","New Bern, NC (Metro)","Havelock, NC",2950.289,0.023 
"35100","28537","New Bern, NC (Metro)","Hobucken, NC",133.633,0.001 
"35100","28552","New Bern, NC (Metro)","Lowland, NC",247.758,0.002 
"35100","28555","New Bern, NC (Metro)","Maysville, NC",1976.176,0.016 
"35100","28556","New Bern, NC (Metro)","Merritt, NC",939.335,0.007 
"35100","28560","New Bern, NC (Metro)","New Bern, NC",28857.662,0.229 
"35100","28562","New Bern, NC (Metro)","New Bern, NC",36143.573,0.287 
"35100","28571","New Bern, NC (Metro)","Oriental, NC",2521.476,0.02 
"35100","28572","New Bern, NC (Metro)","Pink Hill, NC",369.442,0.003 
"35100","28573","New Bern, NC (Metro)","Pollocksville, NC",2114.899,0.017 
"35100","28574","New Bern, NC (Metro)","Richlands, NC",198.781,0.002 
"35100","28583","New Bern, NC (Metro)","Stonewall, NC",274.095,0.002 
"35100","28585","New Bern, NC (Metro)","Trenton, NC",3822.416,0.03 
"35100","28586","New Bern, NC (Metro)","Vanceboro, NC",7699.534,0.061 
"35100","28587","New Bern, NC (Metro)","Vandemere, NC",359.932,0.003 
"35100","99999","New Bern, NC (Metro)","99999",3.902,0 
"35140","29036","Newberry, SC (Micro)","Chapin, SC",356.343,0.009 
"35140","29037","Newberry, SC (Micro)","Chappells, SC",485.277,0.013 
"35140","29075","Newberry, SC (Micro)","Little Mountain, SC",1888.316,0.05 
"35140","29108","Newberry, SC (Micro)","Newberry, SC",20780.608,0.546 
"35140","29122","Newberry, SC (Micro)","Peak, SC",54.822,0.001 
"35140","29126","Newberry, SC (Micro)","Pomaria, SC",2301.511,0.06 
"35140","29127","Newberry, SC (Micro)","Prosperity, SC",8093.361,0.213 
"35140","29145","Newberry, SC (Micro)","Silverstreet, SC",849.742,0.022 
"35140","29178","Newberry, SC (Micro)","Whitmire, SC",2784.758,0.073 
"35140","29332","Newberry, SC (Micro)","Cross Hill, SC",149.238,0.004 
"35140","29355","Newberry, SC (Micro)","Kinards, SC",335.024,0.009 
"35220","46117","New Castle, IN (Micro)","Charlottesville, IN",35.315,0.001 
"35220","46148","New Castle, IN (Micro)","Knightstown, IN",4526.22,0.093 
"35220","46186","New Castle, IN (Micro)","Wilkinson, IN",32.372,0.001 
"35220","47302","New Castle, IN (Micro)","Muncie, IN",64.744,0.001 
"35220","47327","New Castle, IN (Micro)","Cambridge City, IN",314.893,0.006 
"35220","47334","New Castle, IN (Micro)","Daleville, IN",89.269,0.002 
"35220","47337","New Castle, IN (Micro)","Dunreith, IN",199.138,0.004 
"35220","47344","New Castle, IN (Micro)","Greensboro, IN",137.337,0.003 
"35220","47346","New Castle, IN (Micro)","Hagerstown, IN",139.298,0.003 
"35220","47351","New Castle, IN (Micro)","Kennard, IN",462.039,0.01 
"35220","47352","New Castle, IN (Micro)","Lewisville, IN",806.362,0.017 
"35220","47354","New Castle, IN (Micro)","Losantville, IN",362.961,0.007 
"35220","47356","New Castle, IN (Micro)","Middletown, IN",5162.873,0.106 
"35220","47360","New Castle, IN (Micro)","Mooreland, IN",1434.186,0.03 
"35220","47361","New Castle, IN (Micro)","Mount Summit, IN",132.432,0.003 
"35220","47362","New Castle, IN (Micro)","New Castle, IN",29667.636,0.611 
"35220","47384","New Castle, IN (Micro)","Shirley, IN",1076.13,0.022 
